,Ant,Betweenness,Colony,Day,group_period1,group_period2,group_period3,group_period4
12707,Ant560,0.0020587994571516347,3,40,C,F,F,F
12708,Ant564,0.0011336733021088524,3,40,N,N,N,N
12709,Ant243,0.009451982865870895,3,40,C,C,F,F
12710,Ant242,0.0034388703036640476,3,40,N,N,N,N
12711,Ant245,3.672796281029274e-05,3,40,C,C,C,C
12712,Ant244,0.0010887702936168149,3,40,N,N,N,N
12713,Ant51,0.006877897348916228,3,40,C,F,C,C
12714,Ant53,0.005134164177798298,3,40,N,N,N,N
12715,Ant52,0.005949319776858782,3,40,C,C,F,F
12716,Ant54,0.0017052167653204507,3,40,C,F,F,F
12717,Ant397,0.004597678021685626,3,40,F,C,C,C
12718,Ant673,0.002925742744245584,3,40,C,F,F,F
12719,Ant301,0.004252078669767603,3,40,N,N,C,C
12720,Ant476,0.002552406498063448,3,40,F,F,F,F
12721,Ant475,0.0038149843618118045,3,40,F,F,F,F
12722,Ant380,0.0012822336902950243,3,40,F,F,F,F
12723,Ant229,0.0062195044542625215,3,40,C,N,C,C
12724,Ant115,0.006073624477585583,3,40,N,N,N,N
12725,Ant576,0.0037763106977592932,3,40,N,N,N,N
12726,Ant124,0.002763341830527758,3,40,C,C,F,F
12727,Ant48,0.00566925155703582,3,40,F,F,F,F
12728,Ant580,0.0013593775425819433,3,40,N,N,N,N
12729,Ant398,0.003556799996117436,3,40,N,N,N,N
12730,Ant663,0.007458407942915442,3,40,,,,
12731,Ant954,0.0032542120979222613,3,40,,,,
12732,Ant260,0.002979268982982676,3,40,F,F,F,F
12733,Ant264,0.003236754024332529,3,40,N,N,N,N
12734,Ant159,0.0017251146887760584,3,40,N,N,C,C
12735,Ant158,0.0019492485247494273,3,40,N,N,N,N
12736,Ant112,0.004498987788285966,3,40,C,F,F,F
12737,Ant390,0.002202694341684532,3,40,N,N,C,C
12738,Ant9,0.0029684952272842724,3,40,N,N,F,F
12739,Ant4,5.404410290101585e-05,3,40,F,F,F,F
12740,Ant6,0.001758844200136242,3,40,F,F,F,F
12741,Ant1,0.007769975718356163,3,40,C,C,F,F
12742,Ant0,0.0019454632420387009,3,40,F,F,F,F
12743,Ant74,0.0022143589182876122,3,40,N,N,N,N
12744,Ant72,0.003782049014402665,3,40,N,N,N,N
12745,Ant71,0.004580206776834682,3,40,N,N,N,N
12746,Ant70,0.0044887223971671044,3,40,C,F,F,F
12747,Ant610,0.003761030397981654,3,40,N,N,N,N
12748,Ant614,0.003921131607067538,3,40,N,N,N,N
12749,Ant17,0.004528395034783718,3,40,N,N,N,N
12750,Ant13,0.003983444854464298,3,40,N,N,N,N
12751,Ant12,0.00500153253798429,3,40,F,F,C,C
12752,Ant97,0.0077515584060188865,3,40,N,N,N,N
12753,Ant96,0.005082528207873731,3,40,N,N,C,C
12754,Ant137,0.0006252928924104373,3,40,N,N,N,N
12755,Ant215,0.003338686799500973,3,40,F,F,F,F
12756,Ant219,0.003763239087773058,3,40,N,N,N,N
12757,Ant60,0.00711188717186472,3,40,N,N,C,C
12758,Ant62,0.0034278453425640883,3,40,N,N,N,N
12759,Ant604,0.0004930686428451631,3,40,Q,Q,Q,Q
12760,Ant607,0.003999424677451561,3,40,N,N,N,N
12761,Ant178,0.0016304483557234475,3,40,N,N,N,N
12762,Ant289,0.00182232370569923,3,40,N,N,N,N
12763,Ant81,0.008846967883868122,3,40,F,F,F,F
12764,Ant172,0.007931723409103657,3,40,N,N,C,C
12765,Ant175,0.00458270868120982,3,40,N,N,F,F
12766,Ant206,0.0019277821668210239,3,40,N,N,N,N
12767,Ant43,0.002102995513241527,3,40,N,N,N,N
12768,Ant30,0.0044140744399535975,3,40,N,N,N,N
12769,Ant35,0.0033632862253268397,3,40,N,N,N,N
12770,Ant109,0.004240612736894623,3,40,C,C,F,F
12771,Ant342,0.012399596772160898,3,40,F,F,F,F
12772,Ant105,0.0037337521639300396,3,40,N,N,N,N
12773,Ant347,0.0004929248078381006,3,40,N,N,N,N
12774,Ant186,0.0006213442979522675,3,40,C,F,F,F
12775,Ant621,0.0026425869713193927,3,41,F,F,F,F
12776,Ant229,0.008117314528286367,3,41,C,N,C,C
12777,Ant227,0.004500614337583278,3,41,C,C,C,C
12778,Ant117,0.003990811173514898,3,41,F,F,F,F
12779,Ant111,0.001665854917857861,3,41,C,C,F,F
12780,Ant220,0.005264515284078331,3,41,C,N,N,N
12781,Ant194,0.0016188304189425952,3,41,C,C,F,F
12782,Ant196,0.003165168464550686,3,41,F,F,F,F
12783,Ant191,0.003342776850941499,3,41,N,N,N,N
12784,Ant190,0.002481785176222548,3,41,F,C,C,C
12785,Ant518,0.0,3,41,F,F,C,C
12786,Ant324,0.0025410550392620823,3,41,C,N,N,N
12787,Ant329,0.005871437956535522,3,41,N,N,N,N
12788,Ant650,0.004631738819841372,3,41,F,F,F,F
12789,Ant556,0.0017124448734567484,3,41,N,N,F,F
12790,Ant252,0.0040522394493774545,3,41,F,F,F,F
12791,Ant251,0.0004131161023044425,3,41,F,F,F,F
12792,Ant256,0.003462908855238463,3,41,F,F,F,F
12793,Ant126,0.005683084739085242,3,41,C,C,F,F
12794,Ant26,0.0018849895630661307,3,41,F,F,F,F
12795,Ant27,0.004267388528377503,3,41,C,F,F,F
12796,Ant20,0.004532942977158694,3,41,N,N,C,C
12797,Ant23,0.0012487522701815155,3,41,N,N,N,N
12798,Ant482,0.0026025368310850132,3,41,C,C,F,F
12799,Ant137,0.0006440705558848972,3,41,N,N,N,N
12800,Ant334,0.004353620974118495,3,41,N,N,N,N
12801,Ant560,0.00271778646203578,3,41,C,F,F,F
12802,Ant564,0.0017782006847391796,3,41,N,N,N,N
12803,Ant243,0.004923193341033047,3,41,C,C,F,F
12804,Ant242,0.0025173413115881027,3,41,N,N,N,N
12805,Ant245,1.0577108176316162e-05,3,41,C,C,C,C
12806,Ant244,0.0016140755509381544,3,41,N,N,N,N
12807,Ant51,0.004674422900989352,3,41,C,F,C,C
12808,Ant53,0.004249625813647449,3,41,N,N,N,N
12809,Ant52,0.005202800779195481,3,41,C,C,F,F
12810,Ant54,0.0031893408223203617,3,41,C,F,F,F
12811,Ant9,0.0016794084496998326,3,41,N,N,F,F
12812,Ant673,0.0035003513587939295,3,41,C,F,F,F
12813,Ant301,0.003596919559016832,3,41,N,N,C,C
12814,Ant476,0.001256305291296042,3,41,F,F,F,F
12815,Ant475,0.0029146960474512105,3,41,F,F,F,F
12816,Ant380,0.0002783196279506338,3,41,F,F,F,F
12817,Ant540,0.0030189864510138478,3,41,N,N,N,N
12818,Ant115,0.013539794457117784,3,41,N,N,N,N
12819,Ant576,0.0024667528682841295,3,41,N,N,N,N
12820,Ant43,0.001788825196181508,3,41,N,N,N,N
12821,Ant48,0.003968276244560974,3,41,F,F,F,F
12822,Ant580,0.001329819424026004,3,41,N,N,N,N
12823,Ant398,0.0037766704772462614,3,41,N,N,N,N
12824,Ant663,0.00539108209136279,3,41,,,,
12825,Ant954,0.001536186183644184,3,41,,,,
12826,Ant260,0.002247424491883413,3,41,F,F,F,F
12827,Ant264,0.0027934312779346283,3,41,N,N,N,N
12828,Ant159,0.0017603883102439554,3,41,N,N,C,C
12829,Ant158,0.004150210800019007,3,41,N,N,N,N
12830,Ant112,0.004829065720671172,3,41,C,F,F,F
12831,Ant390,0.004034415914117248,3,41,N,N,C,C
12832,Ant397,0.003010652747048306,3,41,F,C,C,C
12833,Ant4,9.773662679919607e-05,3,41,F,F,F,F
12834,Ant6,0.0004268322571280942,3,41,F,F,F,F
12835,Ant1,0.008209281839781243,3,41,C,C,F,F
12836,Ant0,0.00235432105249365,3,41,F,F,F,F
12837,Ant74,0.002403969662975968,3,41,N,N,N,N
12838,Ant72,0.0024354105064015876,3,41,N,N,N,N
12839,Ant71,0.002445212748227597,3,41,N,N,N,N
12840,Ant70,0.004182352915584009,3,41,C,F,F,F
12841,Ant610,0.005404491872465069,3,41,N,N,N,N
12842,Ant614,0.0036003354704953463,3,41,N,N,N,N
12843,Ant17,0.0045873996256385816,3,41,N,N,N,N
12844,Ant13,0.0022659326061767507,3,41,N,N,N,N
12845,Ant12,0.0036756759017219027,3,41,F,F,C,C
12846,Ant97,0.00502875717113781,3,41,N,N,N,N
12847,Ant96,0.002907882648291766,3,41,N,N,C,C
12848,Ant331,0.0033990153973913234,3,41,C,N,F,F
12849,Ant215,0.0045107571188854724,3,41,F,F,F,F
12850,Ant124,0.0005473559512752129,3,41,C,C,F,F
12851,Ant219,0.003987319718303928,3,41,N,N,N,N
12852,Ant60,0.009274541207749913,3,41,N,N,C,C
12853,Ant62,0.002041505200527365,3,41,N,N,N,N
12854,Ant604,0.0001906472936250811,3,41,Q,Q,Q,Q
12855,Ant607,0.004186755051481772,3,41,N,N,N,N
12856,Ant178,0.0021210970654192878,3,41,N,N,N,N
12857,Ant289,0.002545459709503579,3,41,N,N,N,N
12858,Ant81,0.008305666022049775,3,41,F,F,F,F
12859,Ant172,0.005304169995282105,3,41,N,N,C,C
12860,Ant175,0.002775631748318363,3,41,N,N,F,F
12861,Ant206,0.0014058936134988245,3,41,N,N,N,N
12862,Ant30,0.004041546558941046,3,41,N,N,N,N
12863,Ant35,0.00261338081635411,3,41,N,N,N,N
12864,Ant109,0.0041957814672998524,3,41,C,C,F,F
12865,Ant342,0.009872071095429466,3,41,F,F,F,F
12866,Ant105,0.012644534873489053,3,41,N,N,N,N
12867,Ant347,0.00043280473088168125,3,41,N,N,N,N
12868,Ant186,0.002292479195429063,3,41,C,F,F,F
12869,Ant387,0.0009631876267975259,4,01,F, , , 
12870,Ant356,0.0009448660897880718,4,01,N,N,N,N
12871,Ant353,0.00203969401205575,4,01,F, , , 
12872,Ant540,0.0029564708540504585,4,01,N,N, , 
12873,Ant227,0.0022218666758640165,4,01,F,C,C,C
12874,Ant114,0.001474615627986668,4,01,C, , , 
12875,Ant117,0.002175708352130008,4,01,C,N,N,N
12876,Ant221,0.0011830546944281834,4,01,C, , , 
12877,Ant220,0.0019291746085584624,4,01,F, , , 
12878,Ant191,0.0012381342788560141,4,01,C,C,C,C
12879,Ant192,0.0016918811950629828,4,01,F, , , 
12880,Ant518,0.0010440869276600456,4,01,F, , , 
12881,Ant929,0.0006952010459722485,4,01,N,N, , 
12882,Ant320,0.0022854750258081567,4,01,F,F, , 
12883,Ant326,0.0015451459419514241,4,01,N,N, , 
12884,Ant650,0.0020616502363787837,4,01,,,,
12885,Ant252,0.002015917903075002,4,01,N,N,N,N
12886,Ant250,0.0015631441411184234,4,01,N,N, , 
12887,Ant251,0.0019505781749445832,4,01,C, , , 
12888,Ant256,0.0011316034867580836,4,01,F,C,C,C
12889,Ant261,0.00119596583187036,4,01,F, , , 
12890,Ant126,0.0016983941449485638,4,01,F, , , 
12891,Ant255,0.001819757014160583,4,01,F, , , 
12892,Ant24,0.0020449355711608243,4,01,N,N,N,N
12893,Ant25,0.001991713601619284,4,01,F,F,F,F
12894,Ant26,0.0002480388159088528,4,01,C, , , 
12895,Ant27,0.002478886760697185,4,01,F,N,N,N
12896,Ant23,0.001545476753802184,4,01,C, , , 
12897,Ant120,0.0026991819754251132,4,01,C,F, , 
12898,Ant482,0.0018126006699367603,4,01,F, , , 
12899,Ant838,0.0007457848583222069,4,01,N,N, , 
12900,Ant5,0.001550559239226352,4,01,F,F, , 
12901,Ant332,0.0024767004487733146,4,01,F,F, , 
12902,Ant334,0.0015515704161374229,4,01,N,N, , 
12903,Ant647,0.0017430543242923078,4,01,,,,
12904,Ant646,0.0010694900205034765,4,01,N,N, , 
12905,Ant564,0.0011714320513412273,4,01,N,N, , 
12906,Ant242,0.0026248528775528993,4,01,N,N,N,N
12907,Ant245,0.0005904824410783069,4,01,C, , , 
12908,Ant51,0.0026403060229477854,4,01,C,F,C,C
12909,Ant59,0.0020795159683634347,4,01,N,N, , 
12910,Ant140,0.0025399231578008812,4,01,C,F, , 
12911,Ant305,0.0016036038374851059,4,01,N,N,C,C
12912,Ant148,0.003178840633647927,4,01,C,F,F,F
12913,Ant149,0.002163992227861246,4,01,C, , , 
12914,Ant476,0.0010320755780176519,4,01,C,F,F,F
12915,Ant475,0.001282961993536444,4,01,N,N,N,N
12916,Ant115,0.0015602721072893264,4,01,N,N, , 
12917,Ant44,0.002499843270377375,4,01,N,N,N,N
12918,Ant49,0.0020609102191009934,4,01,C,N,N,N
12919,Ant501,0.0013421893189242366,4,01,C, , , 
12920,Ant740,0.0019870411741968437,4,01,N,N, , 
12921,Ant954,0.0019362585126176375,4,01,,,,
12922,Ant0,0.0020373162702920495,4,01,N, , , 
12923,Ant263,0.0012253119075017705,4,01,N,N,N,N
12924,Ant262,0.001135592167341551,4,01,C,N,C,C
12925,Ant153,0.0019649046381425518,4,01,C,N, , 
12926,Ant264,0.0016969777167286668,4,01,N,N,N,N
12927,Ant158,0.0018698886245422368,4,01,N,C, , 
12928,Ant311,0.002345746849326471,4,01,C,N, , 
12929,Ant391,0.0014688152531328385,4,01,N,N,N,N
12930,Ant397,0.0015923358106375526,4,01,C, , , 
12931,Ant502,0.0009520780330637029,4,01,Q,Q,Q,Q
12932,Ant4,0.0013186474178238298,4,01,N,N, , 
12933,Ant6,0.0014023803543455817,4,01,N,N,N,N
12934,Ant1,0.0011909483622659159,4,01,C,F, , 
12935,Ant507,0.002891816991432874,4,01,C,F, , 
12936,Ant2,0.0024775222481375346,4,01,F,F,F,F
12937,Ant73,0.001493776996899518,4,01,N,N,N,N
12938,Ant71,0.0014604144913540438,4,01,N,N, , 
12939,Ant593,0.0021730394377441832,4,01,C,F,C,C
12940,Ant592,0.0027384447487871495,4,01,C,F,N,N
12941,Ant19,0.0013482626180203,4,01,C,N, , 
12942,Ant614,0.0008263621009248222,4,01,C, , , 
12943,Ant599,0.0016314784323235583,4,01,C,N,N,N
12944,Ant14,0.0020939963520181723,4,01,F, , , 
12945,Ant17,0.00044433489135524434,4,01,N,N, , 
12946,Ant97,0.0017800401641905668,4,01,C,F,F,F
12947,Ant96,0.0025414142785995207,4,01,F,C, , 
12948,Ant298,0.0029348178712432413,4,01,C,F, , 
12949,Ant299,0.002590899487590099,4,01,N,N,N,N
12950,Ant296,0.0017274737946193516,4,01,C, , , 
12951,Ant217,0.0007274926856357225,4,01,N,N, , 
12952,Ant210,0.0018658639037646503,4,01,C,F, , 
12953,Ant62,0.0014216108382205854,4,01,N,C, , 
12954,Ant65,0.001688360533195578,4,01,F, , , 
12955,Ant607,0.0011860487065439734,4,01,C,F, , 
12956,Ant610,0.0018938541617893037,4,01,F, , , 
12957,Ant289,0.0014566560990872232,4,01,N,N, , 
12958,Ant173,0.0010504151626274212,4,01,C, , , 
12959,Ant172,0.0022492724140191745,4,01,N, , , 
12960,Ant170,0.0009553849665762985,4,01,N,N,N,N
12961,Ant176,0.0025853523118759296,4,01,F,F,N,N
12962,Ant202,0.0010237641256542252,4,01,F, , , 
12963,Ant638,0.002650938544498885,4,01,C,F,F,F
12964,Ant32,0.0023117986734152818,4,01,F,F, , 
12965,Ant632,0.0019848703254112367,4,01,C,F, , 
12966,Ant530,0.0011759093230098105,4,01,N,N, , 
12967,Ant534,0.0011837750322464722,4,01,N,N, , 
12968,Ant237,0.0008481858128555246,4,01,N,N, , 
12969,Ant433,0.001303151291926738,4,01,N, , , 
12970,Ant186,0.0016576533856267194,4,01,F, , , 
12971,Ant387,0.0005610873127041891,4,02,F, , , 
12972,Ant356,0.0026339846019065383,4,02,N,N,N,N
12973,Ant353,0.00207122832067227,4,02,F, , , 
12974,Ant540,0.0024293830527071752,4,02,N,N, , 
12975,Ant227,0.0015642923178729104,4,02,F,C,C,C
12976,Ant114,0.0010523444238824625,4,02,C, , , 
12977,Ant117,0.0028020413912912367,4,02,C,N,N,N
12978,Ant221,0.0015231302517678207,4,02,C, , , 
12979,Ant220,0.002462108259491261,4,02,F, , , 
12980,Ant191,0.0028619469451084765,4,02,C,C,C,C
12981,Ant192,0.001836672133904846,4,02,F, , , 
12982,Ant518,0.002527526153028734,4,02,F, , , 
12983,Ant929,0.0007524241068139671,4,02,N,N, , 
12984,Ant320,0.0039932048368065114,4,02,F,F, , 
12985,Ant326,0.0008588984627782018,4,02,N,N, , 
12986,Ant650,0.001567020738762433,4,02,,,,
12987,Ant252,0.001550975003899815,4,02,N,N,N,N
12988,Ant250,0.0008558101092613979,4,02,N,N, , 
12989,Ant251,0.0018843736389564597,4,02,C, , , 
12990,Ant256,0.0015889392438004975,4,02,F,C,C,C
12991,Ant261,0.002011158869811048,4,02,F, , , 
12992,Ant126,0.0013715570219046663,4,02,F, , , 
12993,Ant255,0.002157883984133235,4,02,F, , , 
12994,Ant24,0.003167274219280226,4,02,N,N,N,N
12995,Ant25,0.002574158283284029,4,02,F,F,F,F
12996,Ant26,3.6993891145484374e-05,4,02,C, , , 
12997,Ant27,0.001926772734120528,4,02,F,N,N,N
12998,Ant23,0.001778521665969298,4,02,C, , , 
12999,Ant120,0.0027445005191930535,4,02,C,F, , 
13000,Ant482,0.0011319505970825306,4,02,F, , , 
13001,Ant838,0.001756812271675325,4,02,N,N, , 
13002,Ant332,0.002219180126170532,4,02,F,F, , 
13003,Ant334,0.0024329916051308896,4,02,N,N, , 
13004,Ant647,0.0012464323349467886,4,02,,,,
13005,Ant646,0.001528481799786753,4,02,N,N, , 
13006,Ant564,0.0015736776763591094,4,02,N,N, , 
13007,Ant242,0.002280456657004616,4,02,N,N,N,N
13008,Ant245,0.0011428940416977225,4,02,C, , , 
13009,Ant51,0.0030476501168358945,4,02,C,F,C,C
13010,Ant59,0.0028583594990987914,4,02,N,N, , 
13011,Ant140,0.0029631273486378385,4,02,C,F, , 
13012,Ant305,0.0016755393098249768,4,02,N,N,C,C
13013,Ant148,0.0026477203146807156,4,02,C,F,F,F
13014,Ant149,0.004398047419924923,4,02,C, , , 
13015,Ant476,0.0007928383675927034,4,02,C,F,F,F
13016,Ant475,0.002845482420175957,4,02,N,N,N,N
13017,Ant115,0.0012162857120273137,4,02,N,N, , 
13018,Ant502,0.0007711239267084019,4,02,Q,Q,Q,Q
13019,Ant44,0.0026271283189101486,4,02,N,N,N,N
13020,Ant49,0.0030727135122658256,4,02,C,N,N,N
13021,Ant501,0.001295791348755989,4,02,C, , , 
13022,Ant740,0.002484789102489943,4,02,N,N, , 
13023,Ant954,0.0024185499531281644,4,02,,,,
13024,Ant0,0.002219938657073499,4,02,N, , , 
13025,Ant263,0.0019391248431712158,4,02,N,N,N,N
13026,Ant262,0.0021595069406782747,4,02,C,N,C,C
13027,Ant153,0.001984071357844167,4,02,C,N, , 
13028,Ant264,0.002245869030429953,4,02,N,N,N,N
13029,Ant158,0.0008453449945399941,4,02,N,C, , 
13030,Ant311,0.003163137339749614,4,02,C,N, , 
13031,Ant391,0.0006871743951744017,4,02,N,N,N,N
13032,Ant397,0.0015927820483166487,4,02,C, , , 
13033,Ant5,0.0010947918639003717,4,02,F,F, , 
13034,Ant4,0.001373337931730304,4,02,N,N, , 
13035,Ant6,0.001519117002117384,4,02,N,N,N,N
13036,Ant1,0.0009140726405318213,4,02,C,F, , 
13037,Ant507,0.00291128480815397,4,02,C,F, , 
13038,Ant2,0.0025925362798387783,4,02,F,F,F,F
13039,Ant73,0.0016174979424697503,4,02,N,N,N,N
13040,Ant71,0.0021054622812212913,4,02,N,N, , 
13041,Ant610,0.0016798309947749356,4,02,F, , , 
13042,Ant592,0.004222714028004388,4,02,C,F,N,N
13043,Ant19,0.0019045098544685484,4,02,C,N, , 
13044,Ant614,0.0013604277194755648,4,02,C, , , 
13045,Ant599,0.0023857196852347887,4,02,C,N,N,N
13046,Ant14,0.0026169192679788844,4,02,F, , , 
13047,Ant17,0.0014197323452564742,4,02,N,N, , 
13048,Ant97,0.0008184191027785967,4,02,C,F,F,F
13049,Ant96,0.0033118496939020677,4,02,F,C, , 
13050,Ant298,0.0030932986124487137,4,02,C,F, , 
13051,Ant299,0.0019532011634831423,4,02,N,N,N,N
13052,Ant296,0.0013669804131254588,4,02,C, , , 
13053,Ant217,0.0014881947879531563,4,02,N,N, , 
13054,Ant210,0.0018372306753130661,4,02,C,F, , 
13055,Ant62,0.0009692226262203282,4,02,N,C, , 
13056,Ant65,0.0014418705524976841,4,02,F, , , 
13057,Ant607,0.00200654945226944,4,02,C,F, , 
13058,Ant593,0.002351684336587054,4,02,C,F,C,C
13059,Ant289,0.001226262906498338,4,02,N,N, , 
13060,Ant173,0.0018377410389454935,4,02,C, , , 
13061,Ant172,0.0025836988878521266,4,02,N, , , 
13062,Ant170,0.0010881360295636197,4,02,N,N,N,N
13063,Ant176,0.0029670989426814356,4,02,F,F,N,N
13064,Ant202,0.0017312954544787974,4,02,F, , , 
13065,Ant638,0.003733291473930977,4,02,C,F,F,F
13066,Ant32,0.001401364500703752,4,02,F,F, , 
13067,Ant632,0.001778343610848477,4,02,C,F, , 
13068,Ant530,0.0009019800534518132,4,02,N,N, , 
13069,Ant534,0.00204799728462955,4,02,N,N, , 
13070,Ant237,0.0011554755349575242,4,02,N,N, , 
13071,Ant433,0.0008184069659124986,4,02,N, , , 
13072,Ant186,0.002377106955819665,4,02,F, , , 
13073,Ant387,0.000899535439374106,4,03,F, , , 
13074,Ant356,0.0016593615909937889,4,03,N,N,N,N
13075,Ant353,0.001322725273495954,4,03,F, , , 
13076,Ant540,0.003048028003781086,4,03,N,N, , 
13077,Ant227,0.003765706082968606,4,03,F,C,C,C
13078,Ant114,0.00240693701175512,4,03,C, , , 
13079,Ant117,0.003320486811748433,4,03,C,N,N,N
13080,Ant221,0.0016649094359704256,4,03,C, , , 
13081,Ant220,0.003328891077939427,4,03,F, , , 
13082,Ant191,0.0,4,03,C,C,C,C
13083,Ant192,0.0018651879117140722,4,03,F, , , 
13084,Ant518,0.004943428965703359,4,03,F, , , 
13085,Ant929,0.0009044302520931721,4,03,N,N, , 
13086,Ant320,0.0024278162067780146,4,03,F,F, , 
13087,Ant326,0.0009783115378553086,4,03,N,N, , 
13088,Ant650,0.0019056781723679928,4,03,,,,
13089,Ant252,0.0016122151155345892,4,03,N,N,N,N
13090,Ant250,0.0014177161502756867,4,03,N,N, , 
13091,Ant251,0.0018559204809834367,4,03,C, , , 
13092,Ant256,0.004584569330738693,4,03,F,C,C,C
13093,Ant261,0.003056352860880991,4,03,F, , , 
13094,Ant126,0.0019127585012905367,4,03,F, , , 
13095,Ant255,0.002115499283987095,4,03,F, , , 
13096,Ant24,0.0019423112635228296,4,03,N,N,N,N
13097,Ant25,0.0031459590513322313,4,03,F,F,F,F
13098,Ant26,0.0014606257840417956,4,03,C, , , 
13099,Ant27,0.0018359063544181541,4,03,F,N,N,N
13100,Ant23,0.0018385037176540597,4,03,C, , , 
13101,Ant120,0.0025634729000864487,4,03,C,F, , 
13102,Ant482,0.00210110543939788,4,03,F, , , 
13103,Ant838,0.002821777019898092,4,03,N,N, , 
13104,Ant5,0.0019715809046767017,4,03,F,F, , 
13105,Ant332,0.003039813803646057,4,03,F,F, , 
13106,Ant334,0.0022417556456669,4,03,N,N, , 
13107,Ant647,0.0017698243636964355,4,03,,,,
13108,Ant646,0.0009435136524950352,4,03,N,N, , 
13109,Ant564,0.0024451187147542775,4,03,N,N, , 
13110,Ant242,0.001773203471840295,4,03,N,N,N,N
13111,Ant245,0.0015126040424564237,4,03,C, , , 
13112,Ant51,0.002429221336331414,4,03,C,F,C,C
13113,Ant59,0.0017673034248428352,4,03,N,N, , 
13114,Ant140,0.0034386497305587027,4,03,C,F, , 
13115,Ant305,0.0009775049295620475,4,03,N,N,C,C
13116,Ant148,0.0026081001146326488,4,03,C,F,F,F
13117,Ant149,0.0029050821683277487,4,03,C, , , 
13118,Ant476,0.001098198509907463,4,03,C,F,F,F
13119,Ant475,0.0030680389685978464,4,03,N,N,N,N
13120,Ant115,0.0008371045152742222,4,03,N,N, , 
13121,Ant44,0.002298380466661023,4,03,N,N,N,N
13122,Ant49,0.002549888031866139,4,03,C,N,N,N
13123,Ant501,0.0010868440550473996,4,03,C, , , 
13124,Ant740,0.0015254977077474939,4,03,N,N, , 
13125,Ant954,0.0022022387268908566,4,03,,,,
13126,Ant0,0.0011047142033087302,4,03,N, , , 
13127,Ant263,0.0017538321577147008,4,03,N,N,N,N
13128,Ant262,0.002622652172044328,4,03,C,N,C,C
13129,Ant153,0.0015872002018905047,4,03,C,N, , 
13130,Ant264,0.002716658978966426,4,03,N,N,N,N
13131,Ant158,0.0016693428463060392,4,03,N,C, , 
13132,Ant311,0.002918501234945862,4,03,C,N, , 
13133,Ant391,0.0018320985978587095,4,03,N,N,N,N
13134,Ant397,0.0030340864660544035,4,03,C, , , 
13135,Ant502,0.0015496225374922413,4,03,Q,Q,Q,Q
13136,Ant4,0.002877205118120943,4,03,N,N, , 
13137,Ant6,0.0015726599788158117,4,03,N,N,N,N
13138,Ant1,0.0014522216642412855,4,03,C,F, , 
13139,Ant507,0.0030404752183838066,4,03,C,F, , 
13140,Ant2,0.003671709956137061,4,03,F,F,F,F
13141,Ant73,0.0008268805882977748,4,03,N,N,N,N
13142,Ant71,0.0011716263612433515,4,03,N,N, , 
13143,Ant593,0.00393748190624266,4,03,C,F,C,C
13144,Ant592,0.003225079146331957,4,03,C,F,N,N
13145,Ant19,0.0010916747492510173,4,03,C,N, , 
13146,Ant614,0.00220954985879996,4,03,C, , , 
13147,Ant599,0.002779961902714402,4,03,C,N,N,N
13148,Ant14,0.005384960616145442,4,03,F, , , 
13149,Ant17,0.0013634525232591862,4,03,N,N, , 
13150,Ant97,0.0012966586795462424,4,03,C,F,F,F
13151,Ant96,0.002716578678447124,4,03,F,C, , 
13152,Ant298,0.0034882668519625004,4,03,C,F, , 
13153,Ant299,0.0021192668379484904,4,03,N,N,N,N
13154,Ant296,0.002868607022364574,4,03,C, , , 
13155,Ant217,0.0012094538062483006,4,03,N,N, , 
13156,Ant210,0.001958153128974689,4,03,C,F, , 
13157,Ant62,0.0015249580852949426,4,03,N,C, , 
13158,Ant65,0.0019529817207373913,4,03,F, , , 
13159,Ant607,0.00132795632471359,4,03,C,F, , 
13160,Ant610,0.001962148440482367,4,03,F, , , 
13161,Ant289,0.0012086448767261995,4,03,N,N, , 
13162,Ant173,0.0015711422864352082,4,03,C, , , 
13163,Ant172,0.0017367542473546353,4,03,N, , , 
13164,Ant170,0.0022955356980449916,4,03,N,N,N,N
13165,Ant176,0.002420992888003795,4,03,F,F,N,N
13166,Ant202,0.0027794884226139305,4,03,F, , , 
13167,Ant638,0.0025636248560758023,4,03,C,F,F,F
13168,Ant32,0.001984385325396251,4,03,F,F, , 
13169,Ant632,0.001997988283329631,4,03,C,F, , 
13170,Ant530,0.0010306142735346136,4,03,N,N, , 
13171,Ant534,0.0023714817399119897,4,03,N,N, , 
13172,Ant237,0.0010926460194519946,4,03,N,N, , 
13173,Ant433,0.0017607018310509294,4,03,N, , , 
13174,Ant186,0.0013994491489991072,4,03,F, , , 
13175,Ant387,0.0009855225871832837,4,04,F, , , 
13176,Ant356,0.0024196426605943,4,04,N,N,N,N
13177,Ant353,0.0024362690668070473,4,04,F, , , 
13178,Ant540,0.0017271334942438698,4,04,N,N, , 
13179,Ant227,0.014090487806117135,4,04,F,C,C,C
13180,Ant114,0.0020253926957338768,4,04,C, , , 
13181,Ant117,0.004065945375294934,4,04,C,N,N,N
13182,Ant221,0.001607871725999208,4,04,C, , , 
13183,Ant220,0.0038401591131235766,4,04,F, , , 
13184,Ant191,5.6105610561056106e-05,4,04,C,C,C,C
13185,Ant192,0.003732900744395817,4,04,F, , , 
13186,Ant518,0.00538556570172184,4,04,F, , , 
13187,Ant929,0.00148926854917326,4,04,N,N, , 
13188,Ant320,0.003168111770269744,4,04,F,F, , 
13189,Ant326,0.0015474924164457894,4,04,N,N, , 
